ini_immune,f_mutant_beta,n_test,seq_prop,seq_mode,prob_not_detected,expected_day_1,sd_expected_day,prob95_day_1,max_diff,gmean_err,prop_days_w_mea,prop_days_abv20_absdiff
10,3.0,27,5,3,0.0,19.439,5.464809524873044,21,32.508572079911765,6.583387081297676,13.025555555555554,19.906212121212118
10,3.0,27,5,4,0.0,18.796,5.184135343454997,19,32.48146692058529,6.650145739639429,13.207777777777777,19.637878787878787
10,3.0,27,5,5,0.0,19.085,5.174993290387492,20,37.988928167157546,7.570627767540608,13.29,27.33181818181818
10,3.0,27,10,0,0.0,15.709,5.192618056653337,18,30.696719934900123,5.714555966734727,13.33333333333333,19.216666666666665
10,3.0,27,10,1,0.0,27.724,6.2730515042661,31,47.81097413317283,7.4901243497228585,11.295555555555556,24.84755772005772
10,3.0,27,10,2,0.0,22.382,5.740124129757564,25,36.79235567793165,7.045538367660541,12.725555555555554,22.430909090909086
10,3.0,27,10,3,0.0,18.843,5.329611219944262,19,32.7659004665697,6.531627220657652,13.158888888888889,19.816666666666666
10,3.0,27,10,4,0.0,16.387,5.022793989350892,18,31.20681840735497,5.82416695991375,13.303333333333331,18.809848484848484
10,3.0,27,10,5,0.0,16.457,4.969793743189937,18,35.91167051616454,6.7345424378888445,13.33222222222222,26.077272727272728
10,3.0,27,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,15,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,15,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,15,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,15,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,15,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,20,0,0.0,12.83,4.67278663486093,11,30.135104199373906,5.003024557379922,13.33333333333333,18.791666666666664
10,3.0,27,20,1,0.0,28.201,6.117190451426129,31,48.14626462377983,7.430533028886605,11.411111111111111,24.31301587301587
10,3.0,27,20,2,0.0,22.798,5.395211238154101,24,37.19618257254263,7.029509316836191,12.82333333333333,22.395151515151515
10,3.0,27,20,3,0.0,18.834,5.459510074196242,19,32.955827558984694,6.604052682967694,13.187777777777775,20.389393939393937
10,3.0,27,20,4,0.0,15.871,5.141867150928522,18,30.751407840747085,5.81952423090623,13.319999999999999,19.616666666666664
10,3.0,27,20,5,0.0,13.408,4.850470396060888,14,35.007565576903716,5.920826286783379,13.33333333333333,25.39166666666667
10,3.0,27,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,25,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,25,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,25,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,25,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,25,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,30,0,0.0,11.339,4.555527612893136,11,30.173895141281342,4.982741285644191,13.33333333333333,18.65
10,3.0,27,30,1,0.0,28.006,6.092707533197789,28,49.0377175527354,7.560463906181127,11.323333333333336,24.6313455988456
10,3.0,27,30,2,0.0,22.495,5.8511717810376425,24,37.072139594244675,7.030897672876332,12.827777777777778,22.159999999999997
10,3.0,27,30,3,0.0,18.737,5.356727128156289,19,33.11829596197378,6.626255335067521,13.181111111111107,20.636363636363637
10,3.0,27,30,4,0.0,15.794,5.09092147665641,18,31.06923168715255,5.799659546320918,13.321111111111112,19.540151515151514
10,3.0,27,30,5,0.0,12.12,4.625039566424377,11,34.90339179832957,6.050573210297077,13.33333333333333,25.424999999999997
10,3.0,27,35,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,35,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,35,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,35,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,35,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,35,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,40,0,0.0,9.947,4.299380847944932,11,30.022664925525177,4.866889885784015,13.33333333333333,19.183333333333337
10,3.0,27,40,1,0.0,27.72,6.187397181681799,29,48.59286120407484,7.549820009664296,11.373333333333335,24.956764069264068
10,3.0,27,40,2,0.0,22.551,5.586287282767116,25,37.481929613419176,7.0587505592036335,12.822222222222221,22.338484848484846
10,3.0,27,40,3,0.0,18.624,5.369679455745702,19,33.485346851535155,6.5830475590534885,13.195555555555552,20.549999999999997
10,3.0,27,40,4,0.0,16.044,5.143784844112604,18,31.21575067582682,5.805856850190651,13.318888888888885,19.714393939393936
10,3.0,27,40,5,0.0,12.074,4.4699557609113425,11,34.74964676573487,6.142890435235186,13.33333333333333,25.466666666666665
10,3.0,27,45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,45,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,45,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,45,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,45,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,45,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,50,0,0.0,9.182,4.169203552029844,11,30.191837301500584,4.7982868938576155,13.33333333333333,19.116666666666664
10,3.0,27,50,1,0.0,28.066,6.2926338874307035,29,48.07963477714095,7.4420425847168055,11.356666666666667,24.748416305916304
10,3.0,27,50,2,0.0,22.678,5.647673167970347,25,37.77291797753079,7.079172137335596,12.837777777777776,23.18272727272727
10,3.0,27,50,3,0.0,18.905,5.179459605190662,19,33.38458409545639,6.637642800856668,13.176666666666664,20.881818181818183
10,3.0,27,50,4,0.0,15.97,4.87266280824385,18,31.14545805270701,5.787171555707874,13.316666666666668,19.04848484848485
10,3.0,27,50,5,0.0,11.701,4.279241861698274,11,35.09061347962047,6.282210260905032,13.33333333333333,25.900000000000002
10,3.0,27,55,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,55,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,55,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,55,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,55,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,55,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,60,0,0.0,8.756,3.9582991463673043,11,30.135787443338824,4.743516334023935,13.33333333333333,19.575
10,3.0,27,60,1,0.0,28.251,6.026301960183818,29,48.40287193514426,7.586480941775366,11.234444444444447,25.430631313131315
10,3.0,27,60,2,0.0,22.855,5.672049642514348,24,38.7650727556749,7.055565759506413,12.846666666666664,21.84424242424242
10,3.0,27,60,3,0.0,19.073,5.28314135553674,19,33.65871532539011,6.661649834860676,13.218888888888886,20.545151515151513
10,3.0,27,60,4,0.0,16.243,5.095676296323867,18,31.125622379145764,5.8856200213846295,13.314444444444446,19.562121212121212
10,3.0,27,60,5,0.0,11.536,4.095054758299756,11,35.782612026639185,6.416715864790905,13.33333333333333,25.916666666666664
10,3.0,27,65,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,65,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,65,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,65,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,65,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,65,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,70,0,0.0,8.162,3.7910589718610455,10,30.088169365637928,4.694041767502807,13.33333333333333,19.708333333333332
10,3.0,27,70,1,0.0,27.829,6.437950466274667,29,49.63849823678616,7.68147071079997,11.320000000000002,25.38364357864358
10,3.0,27,70,2,0.0,22.578,5.836778562185136,23,36.430221702429904,6.985946135931803,12.791111111111109,21.823131313131313
10,3.0,27,70,3,0.0,18.916,5.208461584006556,18,33.03199033652197,6.621485568378126,13.21111111111111,20.178939393939395
10,3.0,27,70,4,0.0,15.801,5.193493176213036,18,30.833962914207625,5.811969451740773,13.32333333333333,18.962121212121215
10,3.0,27,70,5,0.0,11.303,4.138637374706718,11,35.93104624512088,6.559422321602096,13.33333333333333,26.174999999999997
10,3.0,27,75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,75,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,75,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,75,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,75,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,75,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,80,0,0.0,7.648,3.604037331255752,6,30.14317800525786,4.595307383748492,13.33333333333333,19.675
10,3.0,27,80,1,0.0,27.849,6.1421433494281885,30,48.02005419361793,7.484127666312888,11.313333333333334,24.723795093795093
10,3.0,27,80,2,0.0,22.868,5.543040799173438,25,37.97251977615247,7.10947656221393,12.844444444444441,22.28484848484848
10,3.0,27,80,3,0.0,19.138,5.255337722218675,19,32.71060856297876,6.627307182767682,13.21222222222222,20.60530303030303
10,3.0,27,80,4,0.0,15.881,5.182248034848843,18,31.06211670894824,5.8740139842049475,13.313333333333333,19.732575757575756
10,3.0,27,80,5,0.0,11.211,3.9017563612689483,11,36.302495371461134,6.715434022786729,13.33333333333333,26.491666666666664
10,3.0,27,85,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,85,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,85,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,85,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,85,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,85,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,90,0,0.0,7.363,3.5004977481044732,5,30.104765459299472,4.496362582978442,13.33333333333333,19.825
10,3.0,27,90,1,0.0,28.03,5.817812900648056,27,48.14909598793846,7.464512420196565,11.38777777777778,24.58925324675325
10,3.0,27,90,2,0.0,22.744,5.917387893275165,24,37.936573754282165,7.160232016461607,12.793333333333335,22.75924242424242
10,3.0,27,90,3,0.0,18.919,5.2638528804619105,19,33.65292606792162,6.70007256833787,13.18222222222222,21.195151515151515
10,3.0,27,90,4,0.0,15.76,5.068539246182286,18,30.92732254822695,5.843046634631205,13.321111111111112,19.245454545454542
10,3.0,27,90,5,0.0,11.057,3.8694603918019013,11,36.48449794121223,6.731100330173499,13.33333333333333,26.616666666666667
10,3.0,27,95,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,95,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,95,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,95,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,95,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,95,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,3.0,27,100,0,0.0,6.996,3.304073380072074,4,30.10371425636822,4.479352319602343,13.33333333333333,19.841666666666665
10,3.0,27,100,1,0.0,28.245,6.0593473815825,28,49.020760515999854,7.639419319209637,11.26888888888889,25.635378787878782
10,3.0,27,100,2,0.0,22.442,5.826713188975977,25,37.80055972470749,7.116027990152062,12.816666666666665,22.38272727272727
10,3.0,27,100,3,0.0,18.84,5.353041663863178,19,32.926068157648594,6.605506306865243,13.218888888888886,20.11742424242424
10,3.0,27,100,4,0.0,15.853,5.260138787148116,18,30.960306808936544,5.821009597482718,13.323333333333334,19.281060606060606
10,3.0,27,100,5,0.0,10.806,3.646870393044379,11,36.689366885102196,6.8053319221563005,13.33333333333333,26.85833333333334
10,4.0,27,1,0,0.0,23.277,5.18856359623665,20,41.53354050292799,7.7318936069704485,10.904444444444449,27.21369047619048
10,4.0,27,1,1,0.0,25.924,5.216074331471076,19,46.691352660078486,8.516177215899042,9.376666666666667,30.61507936507936
10,4.0,27,1,2,0.0,23.782,4.801617595303851,18,41.505232673511635,7.616382801877955,10.730000000000002,26.239126984126983
10,4.0,27,1,3,0.0,23.631,4.781391084266241,18,41.01418837852386,7.6443048599143735,10.876666666666669,27.11464285714286
10,4.0,27,1,4,0.0,23.482,5.051256397292776,18,40.79284359111866,7.625413135436447,10.878888888888891,26.62888888888889
10,4.0,27,1,5,0.0,24.043,4.9644533230554995,19,46.643929789169725,8.603277072621838,10.908888888888892,32.51666666666666
10,4.0,27,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,2,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,2,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,2,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,3,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,4,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,5,0,0.0,16.987,5.018168292615645,18,31.65480350638838,7.666165690181893,12.78,22.43772727272727
10,4.0,27,5,1,0.0,25.335,5.414433589129254,24,48.409461780635596,8.866768310814733,10.393333333333334,29.897795815295815
10,4.0,27,5,2,0.0,20.726,5.120854142342579,20,36.87102701792014,7.923753665405416,11.805555555555557,24.52191919191919
10,4.0,27,5,3,0.0,17.987,4.831166647008896,17,32.85707285485675,7.661532351544645,12.332222222222223,21.852575757575753
10,4.0,27,5,4,0.0,17.469,4.85475103456476,17,31.73815884418477,7.648548471491158,12.564444444444444,22.010909090909088
10,4.0,27,5,5,0.0,17.306,4.9792727538423875,17,37.36364936941051,8.662330237029824,12.766666666666666,29.619848484848475
10,4.0,27,10,0,0.0,14.545,4.694679436874792,16,29.966860598040125,7.0790569003122155,13.28111111111111,21.24590909090909
10,4.0,27,10,1,0.0,25.143,5.526580687377512,23,49.17294657616843,8.827874745262896,10.563333333333334,29.62833694083694
10,4.0,27,10,2,0.0,20.624,5.112804002185569,21,37.4196087721544,8.187163071611845,12.146666666666667,25.112626262626264
10,4.0,27,10,3,0.0,17.473,4.982579361846342,17,33.29160793780317,7.631735144840368,12.753333333333334,22.577575757575755
10,4.0,27,10,4,0.0,15.397,4.629559787260969,16,30.462959868631494,6.940661281339479,13.056666666666667,21.046969696969693
10,4.0,27,10,5,0.0,14.656,4.750181915277374,16,35.171354727725166,8.053720107874947,13.29,27.27954545454545
10,4.0,27,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,15,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,15,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,15,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,15,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,15,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,20,0,0.0,12.333,4.307977445352942,11,28.454008364511402,6.1553321517641635,13.33222222222222,19.72727272727272
10,4.0,27,20,1,0.0,25.023,5.443169949496258,24,48.84567484182643,8.94100640086574,10.66888888888889,29.429938672438677
10,4.0,27,20,2,0.0,20.619,4.992671205453626,20,37.87027532603972,8.106820340044473,12.262222222222222,24.47691919191919
10,4.0,27,20,3,0.0,17.42,4.867986986147076,18,33.60167346085213,7.666028758581402,12.917777777777776,22.974090909090908
10,4.0,27,20,4,0.0,14.689,4.6324657299044025,16,30.396143198820997,7.042470026143137,13.228888888888887,21.120454545454546
10,4.0,27,20,5,0.0,12.219,4.548816409873092,11,32.433166594133446,7.025642103181634,13.33,25.081818181818182
10,4.0,27,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,25,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,25,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,25,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,25,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,25,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,30,0,0.0,10.712,4.395495009253949,11,28.224906264793603,5.860702212178163,13.33333333333333,19.291666666666664
10,4.0,27,30,1,0.0,24.959,5.185383998047513,23,49.60827273663717,8.887129589858555,10.72777777777778,29.796244588744585
10,4.0,27,30,2,0.0,20.74,4.97022163520935,21,38.48777286197933,8.284231431870067,12.292222222222223,25.39141414141414
10,4.0,27,30,3,0.0,17.431,4.83203762274132,18,33.52333622817964,7.711076227711934,12.97444444444444,22.938636363636363
10,4.0,27,30,4,0.0,14.985,4.804983128259959,16,30.527108988637714,7.105951816792742,13.26,21.70454545454545
10,4.0,27,30,5,0.0,11.185,4.546366070219648,11,31.908131548707463,6.741071167543265,13.33333333333333,24.041666666666668
10,4.0,27,35,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,35,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,35,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,35,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,35,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,35,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,40,0,0.0,9.743,3.9454426263117197,11,27.939188711721297,5.775076708271841,13.33333333333333,18.849999999999994
10,4.0,27,40,1,0.0,25.109,5.616107162408821,26,48.40782621555843,9.058266146790425,10.621111111111112,29.906832611832613
10,4.0,27,40,2,0.0,20.791,4.895230564772438,21,38.46364068121602,8.301411370205994,12.372222222222224,25.066868686868688
10,4.0,27,40,3,0.0,17.436,4.843900016243871,18,33.35906572512228,7.680409777175715,12.989999999999998,22.09
10,4.0,27,40,4,0.0,15.104,4.646802855380974,16,30.34148372662615,6.955724181900877,13.255555555555553,21.28515151515151
10,4.0,27,40,5,0.0,10.928,4.183816477848941,11,31.554381561047645,6.827204840619512,13.33333333333333,23.841666666666665
10,4.0,27,45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,45,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,45,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,45,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,45,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,45,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,50,0,0.0,9.024,3.732204891663017,10,27.852854735255857,5.7222579026337534,13.33333333333333,18.258333333333333
10,4.0,27,50,1,0.0,25.245,5.350663940540893,24,48.40074104190798,8.996969070849673,10.626666666666667,30.28095238095238
10,4.0,27,50,2,0.0,20.859,4.9602139795297875,22,38.122472814286446,8.20960005061647,12.301111111111112,24.590656565656563
10,4.0,27,50,3,0.0,17.339,4.853620981971773,18,33.16269306309355,7.704967358926863,12.941111111111109,22.531060606060606
10,4.0,27,50,4,0.0,14.762,4.553250277339045,16,30.869299048234407,7.005439413867776,13.264444444444445,21.365454545454543
10,4.0,27,50,5,0.0,10.645,4.144895071670109,11,31.75616811044117,6.904630407310532,13.33333333333333,24.09166666666667
10,4.0,27,55,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,55,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,55,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,55,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,55,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,55,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,60,0,0.0,8.486,3.5423653612173256,8,27.76261056559673,5.6789040916891915,13.33333333333333,18.35833333333333
10,4.0,27,60,1,0.0,25.198,5.31083806955183,24,49.634392953980026,8.897858691029487,10.68888888888889,29.787305194805196
10,4.0,27,60,2,0.0,20.736,5.07957735506667,21,38.78306914832535,8.311938350987568,12.350000000000001,25.409898989898988
10,4.0,27,60,3,0.0,17.425,4.914522105711554,18,33.20153942601019,7.746913367121107,12.977777777777778,23.078030303030303
10,4.0,27,60,4,0.0,14.749,4.679946677142904,15,30.75797178014102,6.993177982904522,13.245555555555551,21.735151515151518
10,4.0,27,60,5,0.0,10.423,3.9216642449922268,11,31.902599637556044,6.973801612998955,13.33333333333333,24.90833333333333
10,4.0,27,65,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,65,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,65,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,65,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,65,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,65,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,70,0,0.0,7.944,3.539122686399751,7,27.728262078231104,5.571414238666965,13.33333333333333,18.224999999999998
10,4.0,27,70,1,0.0,25.233,5.397763133636641,24,49.51461756760499,8.910888443264403,10.631111111111112,30.311114718614725
10,4.0,27,70,2,0.0,20.956,4.644958518613448,21,37.99034895878982,8.171696773410455,12.354444444444447,24.234545454545454
10,4.0,27,70,3,0.0,17.516,4.889340410489911,18,32.89741320079539,7.677028648728745,12.992222222222221,22.811060606060607
10,4.0,27,70,4,0.0,15.021,4.65534437300091,16,30.62507580776631,6.935388876941119,13.263333333333332,21.14242424242424
10,4.0,27,70,5,0.0,10.317,3.839955241439183,11,32.247398539357164,7.199777454909448,13.33333333333333,25.291666666666668
10,4.0,27,75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,75,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,75,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,75,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,75,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,75,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,80,0,0.0,7.482,3.3984151049018756,4,27.70638029396175,5.409606971813108,13.33333333333333,18.133333333333333
10,4.0,27,80,1,0.0,25.098,5.480550376780824,24,49.172462452875926,8.847556168766236,10.626666666666667,29.35916666666667
10,4.0,27,80,2,0.0,20.822,4.910644604370228,20,38.646038611733466,8.241180843246541,12.302222222222223,25.473535353535354
10,4.0,27,80,3,0.0,17.623,4.730036389315017,17,33.75154328933477,7.644677409252042,12.963333333333333,22.497272727272723
10,4.0,27,80,4,0.0,15.073,4.580245588355459,16,30.71528209260303,6.975222023865479,13.242222222222221,21.356363636363636
10,4.0,27,80,5,0.0,10.41,3.6918192709732596,11,32.286228615744186,7.287311372967648,13.33333333333333,25.7
10,4.0,27,85,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,85,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,85,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,85,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,85,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,85,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,90,0,0.0,7.159,3.3792215284201386,4,27.607786785731264,5.288845349484694,13.33333333333333,17.691666666666663
10,4.0,27,90,1,0.0,25.24,5.31871118680914,23,50.23933555797567,9.103098827189605,10.615555555555558,30.407027417027415
10,4.0,27,90,2,0.0,20.651,4.863008106907477,20,38.09679893632528,8.186072196475214,12.33,24.671161616161616
10,4.0,27,90,3,0.0,17.792,4.765862928101211,17,33.44072855458221,7.743121482551472,12.977777777777778,22.564848484848483
10,4.0,27,90,4,0.0,14.843,4.589489559244516,16,30.627017612443,6.97936339638386,13.23444444444444,21.19590909090909
10,4.0,27,90,5,0.0,10.162,3.775448319075499,10,32.41320354467955,7.372473238139429,13.33333333333333,25.874999999999996
10,4.0,27,95,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,95,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,95,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,95,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,95,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,95,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,4.0,27,100,0,0.0,6.949,3.3264792896491127,4,27.593350257813338,5.411907282694996,13.33333333333333,17.633333333333333
10,4.0,27,100,1,0.0,25.466,5.14950107887758,22,50.50540838482599,8.945758803869877,10.656666666666668,30.34687229437229
10,4.0,27,100,2,0.0,21.091,4.840263127883353,22,38.23899496076026,8.269207152017682,12.315555555555555,25.175353535353533
10,4.0,27,100,3,0.0,17.591,5.078534287617886,18,34.08492861434229,7.686969116935684,12.947777777777775,23.19681818181818
10,4.0,27,100,4,0.0,14.774,4.817066340432538,16,30.214833235692918,7.020530762497268,13.253333333333334,21.52681818181818
10,4.0,27,100,5,0.0,10.1,3.600689512435773,10,32.55073086462702,7.530935314522708,13.33333333333333,26.28333333333333
10,1.0,100,1,0,0.0,39.114,12.787044713791866,37,21.34226629352827,1.6959010784175725,13.33333333333333,3.9916666666666663
10,1.0,100,1,1,0.0,43.737,11.939446443674907,33,28.357225770946865,1.7471411035430138,13.28333333333333,6.234848484848484
10,1.0,100,1,2,0.0,39.294,12.744252821565492,39,21.171608729945063,1.6741587574739398,13.33333333333333,3.858333333333333
10,1.0,100,1,3,0.0,39.447,12.040272387249349,38,21.191075046346274,1.6894191926643556,13.33222222222222,4.025
